time_stamp,AD1,AD2,AD3,AD4,AD5,AD6,AD7,AD8,AD9,AD10,AD11,AD12,AD13,AD14,AD15,AD16
20250418_203044,5.0,0.75,2.394750264417543,0.0,0.0,0.0,0.0,0.0
20250418_203044,5.0,0.75,2.441430705837291,0.0,0.0,0.0,0.0,0.0
20250418_203044,5.0,0.75,2.4987740416417883,0.0,0.0,0.0,0.0,0.0
20250418_203044,5.0,0.75,2.3625220429702023,0.0,0.0,0.0,0.0,0.0
20250418_203044,5.0,0.75,2.368695765488944,0.0,0.0,0.0,0.0,0.0
20250418_203044,5.0,0.75,2.320004766797667,0.0,0.0,0.0,0.0,0.0
20250418_203045,5.0,0.75,2.426867505745204,0.0,0.0,0.0,0.0,0.0
20250418_203045,5.0,0.75,2.3513626237715983,0.0,0.0,0.0,0.0,0.0
20250418_203045,5.0,0.75,2.381471226107283,0.0,0.0,0.0,0.0,0.0
20250418_203045,5.0,0.75,2.387951880646278,0.0,0.0,0.0,0.0,0.0
20250418_203045,5.0,0.75,2.3306062071972047,0.0,0.0,0.0,0.0,0.0
20250418_203045,5.0,0.75,2.4573007392805515,0.0,0.0,0.0,0.0,0.0
20250418_203045,5.0,0.75,2.3604217973311967,0.0,0.0,0.0,0.0,0.0
20250418_203045,5.0,0.75,2.4218134179242727,0.0,0.0,0.0,0.0,0.0
20250418_203045,5.0,0.75,2.42097944044356,0.0,0.0,0.0,0.0,0.0
20250418_203045,5.0,0.75,2.4288059361299488,0.0,0.0,0.0,0.0,0.0
20250418_203046,5.0,0.75,2.3852499847751356,0.0,0.0,0.0,0.0,0.0
20250418_203046,5.0,0.75,2.3532697421516047,0.0,0.0,0.0,0.0,0.0
20250418_203046,5.0,0.75,2.3862040437546397,0.0,0.0,0.0,0.0,0.0
20250418_203046,5.0,0.75,2.3266293369333835,0.0,0.0,0.0,0.0,0.0
20250418_203046,5.0,0.75,2.3465814635651947,0.0,0.0,0.0,0.0,0.0
20250418_203046,5.0,0.75,2.39408958473718,0.0,0.0,0.0,0.0,0.0
20250418_203046,5.0,0.75,2.367238879709379,0.0,0.0,0.0,0.0,0.0
20250418_203046,5.0,0.75,2.4032201630438665,0.0,0.0,0.0,0.0,0.0
20250418_203046,5.0,0.75,2.4234273919803186,0.0,0.0,0.0,0.0,0.0
