time_stamp,AD1,AD2,AD3,AD4,AD5,AD6,AD7,AD8,AD9,AD10,AD11,AD12,AD13,AD14,AD15,AD16
20241217_200651,0.48,0.98,0.48,2.48,5.48,9.368,8.257,2.702
20241217_200652,0.49,0.99,0.49,2.49,5.49,9.378,8.267,2.712
20241217_200652,0.5,1.0,0.5,2.5,5.5,9.388,8.277,2.722
20241217_200652,0.51,1.01,0.51,2.51,5.51,9.398,8.287,2.732
20241217_200652,0.52,1.02,0.52,2.52,5.52,9.408,8.297,2.742
20241217_200652,0.53,1.03,0.53,2.53,5.53,9.418,8.307,2.752
20241217_200653,0.54,1.04,0.54,2.54,5.54,9.428,8.317,2.762
20241217_200653,0.55,1.05,0.55,2.55,5.55,9.438,8.327,2.772
20241217_200653,0.56,1.06,0.56,2.56,5.56,9.448,8.337,2.782
20241217_200653,0.57,1.07,0.57,2.57,5.57,9.458,8.347,2.792
20241217_200653,0.58,1.08,0.58,2.58,5.58,9.468,8.357,2.802
20241217_200654,0.59,1.09,0.59,2.59,5.59,9.478,8.367,2.812
20241217_200654,0.6,1.1,0.6,2.6,5.6,9.488,8.377,2.822
20241217_200654,0.61,1.11,0.61,2.61,5.61,9.498,8.387,2.832
20241217_200654,0.62,1.12,0.62,2.62,5.62,9.508,8.397,2.842
20241217_200654,0.63,1.13,0.63,2.63,5.63,9.518,8.407,2.852
20241217_200655,0.64,1.14,0.64,2.64,5.64,9.528,8.417,2.862
20241217_200655,0.65,1.15,0.65,2.65,5.65,9.538,8.427,2.872
20241217_200655,0.66,1.16,0.66,2.66,5.66,9.548,8.437,2.882
20241217_200655,0.67,1.17,0.67,2.67,5.67,9.558,8.447,2.892
20241217_200655,0.68,1.18,0.68,2.68,5.68,9.568,8.457,2.902
20241217_200656,0.69,1.19,0.69,2.69,5.69,9.578,8.467,2.912
20241217_200656,0.7,1.2,0.7,2.7,5.7,9.588,8.477,2.922
20241217_200656,0.71,1.21,0.71,2.71,5.71,9.598,8.487,2.932
20241217_200656,0.72,1.22,0.72,2.72,5.72,9.608,8.497,2.942
20241217_200656,0.73,1.23,0.73,2.73,5.73,9.618,8.507,2.952
20241217_200657,0.74,1.24,0.74,2.74,5.74,9.628,8.517,2.962
20241217_200657,0.75,1.25,0.75,2.75,5.75,9.638,8.527,2.972
20241217_200657,0.76,1.26,0.76,2.76,5.76,9.648,8.537,2.982
20241217_200657,0.77,1.27,0.77,2.77,5.77,9.658,8.547,2.992
20241217_200657,0.78,1.28,0.78,2.78,5.78,9.668,8.557,3.002
20241217_200658,0.79,1.29,0.79,2.79,5.79,9.678,8.567,3.012
20241217_200658,0.8,1.3,0.8,2.8,5.8,9.688,8.577,3.022
20241217_200658,0.81,1.31,0.81,2.81,5.81,9.698,8.587,3.032
20241217_200658,0.82,1.32,0.82,2.82,5.82,9.708,8.597,3.042
20241217_200658,0.83,1.33,0.83,2.83,5.83,9.718,8.607,3.052
20241217_200659,0.84,1.34,0.84,2.84,5.84,9.728,8.617,3.062
20241217_200659,0.85,1.35,0.85,2.85,5.85,9.738,8.627,3.072
20241217_200659,0.86,1.36,0.86,2.86,5.86,9.748,8.637,3.082
20241217_200659,0.87,1.37,0.87,2.87,5.87,9.758,8.647,3.092
20241217_200659,0.88,1.38,0.88,2.88,5.88,9.768,8.657,3.102
20241217_200700,0.89,1.39,0.89,2.89,5.89,9.778,8.667,3.112
20241217_200700,0.9,1.4,0.9,2.9,5.9,9.788,8.677,3.122
20241217_200700,0.91,1.41,0.91,2.91,5.91,9.798,8.687,3.132
20241217_200700,0.92,1.42,0.92,2.92,5.92,9.808,8.697,3.142
20241217_200700,0.93,1.43,0.93,2.93,5.93,9.818,8.707,3.152
20241217_200701,0.94,1.44,0.94,2.94,5.94,9.828,8.717,3.162
20241217_200701,0.95,1.45,0.95,2.95,5.95,9.838,8.727,3.172
20241217_200701,0.96,1.46,0.96,2.96,5.96,9.848,8.737,3.182
20241217_200701,0.97,1.47,0.97,2.97,5.97,9.858,8.747,3.192
20241217_200701,0.98,1.48,0.98,2.98,5.98,9.868,8.757,3.202
20241217_200702,0.99,1.49,0.99,2.99,5.99,9.878,8.767,3.212
20241217_200702,1.0,1.5,1.0,3.0,6.0,9.888,8.777,3.222
20241217_200702,1.01,1.51,1.01,3.01,6.01,9.898,8.787,3.232
20241217_200702,1.02,1.52,1.02,3.02,6.02,9.908,8.797,3.242
20241217_200702,1.03,1.53,1.03,3.03,6.03,9.918,8.807,3.252
20241217_200703,1.04,1.54,1.04,3.04,6.04,9.928,8.817,3.262
20241217_200703,1.05,1.55,1.05,3.05,6.05,9.938,8.827,3.272
20241217_200703,1.06,1.56,1.06,3.06,6.06,9.948,8.837,3.282
20241217_200703,1.07,1.57,1.07,3.07,6.07,9.958,8.847,3.292
20241217_200703,1.08,1.58,1.08,3.08,6.08,9.968,8.857,3.302
20241217_200704,1.09,1.59,1.09,3.09,6.09,9.978,8.867,3.312
20241217_200704,1.1,1.6,1.1,3.1,6.1,9.988,8.877,3.322
20241217_200704,1.11,1.61,1.11,3.11,6.11,9.998,8.887,3.332
20241217_200704,1.12,1.62,1.12,3.12,6.12,10.008,8.897,3.342
20241217_200704,1.13,1.63,1.13,3.13,6.13,0.01,8.907,3.352
20241217_200705,1.14,1.64,1.14,3.14,6.14,0.02,8.917,3.362
20241217_200705,1.15,1.65,1.15,3.15,6.15,0.03,8.927,3.372
20241217_200705,1.16,1.66,1.16,3.16,6.16,0.04,8.937,3.382
20241217_200705,1.17,1.67,1.17,3.17,6.17,0.05,8.947,3.392
20241217_200705,1.18,1.68,1.18,3.18,6.18,0.06,8.957,3.402
20241217_200706,1.19,1.69,1.19,3.19,6.19,0.07,8.967,3.412
20241217_200706,1.2,1.7,1.2,3.2,6.2,0.08,8.977,3.422
20241217_200706,1.21,1.71,1.21,3.21,6.21,0.09,8.987,3.432
20241217_200706,1.22,1.72,1.22,3.22,6.22,0.1,8.997,3.442
20241217_200707,1.23,1.73,1.23,3.23,6.23,0.11,9.007,3.452
20241217_200707,1.24,1.74,1.24,3.24,6.24,0.12,9.017,3.462
20241217_200707,1.25,1.75,1.25,3.25,6.25,0.13,9.027,3.472
20241217_200707,1.26,1.76,1.26,3.26,6.26,0.14,9.037,3.482
20241217_200707,1.27,1.77,1.27,3.27,6.27,0.15,9.047,3.492
20241217_200708,1.28,1.78,1.28,3.28,6.28,0.16,9.057,3.502
20241217_200708,1.29,1.79,1.29,3.29,6.29,0.17,9.067,3.512
20241217_200708,1.3,1.8,1.3,3.3,6.3,0.18,9.077,3.522
20241217_200708,1.31,1.81,1.31,3.31,6.31,0.19,9.087,3.532
20241217_200708,1.32,1.82,1.32,3.32,6.32,0.2,9.097,3.542
20241217_200709,1.33,1.83,1.33,3.33,6.33,0.21,9.107,3.552
20241217_200709,1.34,1.84,1.34,3.34,6.34,0.22,9.117,3.562
20241217_200709,1.35,1.85,1.35,3.35,6.35,0.23,9.127,3.572
20241217_200709,1.36,1.86,1.36,3.36,6.36,0.24,9.137,3.582
20241217_200709,1.37,1.87,1.37,3.37,6.37,0.25,9.147,3.592
20241217_200710,1.38,1.88,1.38,3.38,6.38,0.26,9.157,3.602
20241217_200710,1.39,1.89,1.39,3.39,6.39,0.27,9.167,3.612
20241217_200710,1.4,1.9,1.4,3.4,6.4,0.28,9.177,3.622
20241217_200710,1.41,1.91,1.41,3.41,6.41,0.29,9.187,3.632
20241217_200710,1.42,1.92,1.42,3.42,6.42,0.3,9.197,3.642
20241217_200711,1.43,1.93,1.43,3.43,6.43,0.31,9.207,3.652
20241217_200711,1.44,1.94,1.44,3.44,6.44,0.32,9.217,3.662
20241217_200711,1.45,1.95,1.45,3.45,6.45,0.33,9.227,3.672
20241217_200711,1.46,1.96,1.46,3.46,6.46,0.34,9.237,3.682
20241217_200711,1.47,1.97,1.47,3.47,6.47,0.35,9.247,3.692
20241217_200712,1.48,1.98,1.48,3.48,6.48,0.36,9.257,3.702
20241217_200712,1.49,1.99,1.49,3.49,6.49,0.37,9.267,3.712
20241217_200712,1.5,2.0,1.5,3.5,6.5,0.38,9.277,3.722
20241217_200712,1.51,2.01,1.51,3.51,6.51,0.39,9.287,3.732
20241217_200712,1.52,2.02,1.52,3.52,6.52,0.4,9.297,3.742
20241217_200713,1.53,2.03,1.53,3.53,6.53,0.41,9.307,3.752
20241217_200713,1.54,2.04,1.54,3.54,6.54,0.42,9.317,3.762
20241217_200713,1.55,2.05,1.55,3.55,6.55,0.43,9.327,3.772
20241217_200713,1.56,2.06,1.56,3.56,6.56,0.44,9.337,3.782
20241217_200713,1.57,2.07,1.57,3.57,6.57,0.45,9.347,3.792
20241217_200714,1.58,2.08,1.58,3.58,6.58,0.46,9.357,3.802
20241217_200714,1.59,2.09,1.59,3.59,6.59,0.47,9.367,3.812
20241217_200714,1.6,2.1,1.6,3.6,6.6,0.48,9.377,3.822
20241217_200714,1.61,2.11,1.61,3.61,6.61,0.49,9.387,3.832
20241217_200714,1.62,2.12,1.62,3.62,6.62,0.5,9.397,3.842
20241217_200715,1.63,2.13,1.63,3.63,6.63,0.51,9.407,3.852
20241217_200715,1.64,2.14,1.64,3.64,6.64,0.52,9.417,3.862
20241217_200715,1.65,2.15,1.65,3.65,6.65,0.53,9.427,3.872
20241217_200715,1.66,2.16,1.66,3.66,6.66,0.54,9.437,3.882
20241217_200715,1.67,2.17,1.67,3.67,6.67,0.55,9.447,3.892
20241217_200716,1.68,2.18,1.68,3.68,6.68,0.56,9.457,3.902
20241217_200716,1.69,2.19,1.69,3.69,6.69,0.57,9.467,3.912
20241217_200716,1.7,2.2,1.7,3.7,6.7,0.58,9.477,3.922
20241217_200716,1.71,2.21,1.71,3.71,6.71,0.59,9.487,3.932
20241217_200716,1.72,2.22,1.72,3.72,6.72,0.6,9.497,3.942
20241217_200717,1.73,2.23,1.73,3.73,6.73,0.61,9.507,3.952
20241217_200717,1.74,2.24,1.74,3.74,6.74,0.62,9.517,3.962
20241217_200717,1.75,2.25,1.75,3.75,6.75,0.63,9.527,3.972
20241217_200717,1.76,2.26,1.76,3.76,6.76,0.64,9.537,3.982
20241217_200717,1.77,2.27,1.77,3.77,6.77,0.65,9.547,3.992
20241217_200718,1.78,2.28,1.78,3.78,6.78,0.66,9.557,4.002
20241217_200718,1.79,2.29,1.79,3.79,6.79,0.67,9.567,4.012
20241217_200718,1.8,2.3,1.8,3.8,6.8,0.68,9.577,4.022
20241217_200718,1.81,2.31,1.81,3.81,6.81,0.69,9.587,4.032
20241217_200718,1.82,2.32,1.82,3.82,6.82,0.7,9.597,4.042
20241217_200719,1.83,2.33,1.83,3.83,6.83,0.71,9.607,4.052
20241217_200719,1.84,2.34,1.84,3.84,6.84,0.72,9.617,4.062
20241217_200719,1.85,2.35,1.85,3.85,6.85,0.73,9.627,4.072
20241217_200719,1.86,2.36,1.86,3.86,6.86,0.74,9.637,4.082
20241217_200719,1.87,2.37,1.87,3.87,6.87,0.75,9.647,4.092
20241217_200720,1.88,2.38,1.88,3.88,6.88,0.76,9.657,4.102
20241217_200720,1.89,2.39,1.89,3.89,6.89,0.77,9.667,4.112
20241217_200720,1.9,2.4,1.9,3.9,6.9,0.78,9.677,4.122
20241217_200720,1.91,2.41,1.91,3.91,6.91,0.79,9.687,4.132
20241217_200720,1.92,2.42,1.92,3.92,6.92,0.8,9.697,4.142
20241217_200721,1.93,2.43,1.93,3.93,6.93,0.81,9.707,4.152
20241217_200721,1.94,2.44,1.94,3.94,6.94,0.82,9.717,4.162
20241217_200721,1.95,2.45,1.95,3.95,6.95,0.83,9.727,4.172
20241217_200721,1.96,2.46,1.96,3.96,6.96,0.84,9.737,4.182
20241217_200721,1.97,2.47,1.97,3.97,6.97,0.85,9.747,4.192
20241217_200722,1.98,2.48,1.98,3.98,6.98,0.86,9.757,4.202
20241217_200722,1.99,2.49,1.99,3.99,6.99,0.87,9.767,4.212
20241217_200722,2.0,2.5,2.0,4.0,7.0,0.88,9.777,4.222
20241217_200722,2.01,2.51,2.01,4.01,7.01,0.89,9.787,4.232
20241217_200722,2.02,2.52,2.02,4.02,7.02,0.9,9.797,4.242
20241217_200723,2.03,2.53,2.03,4.03,7.03,0.91,9.807,4.252
20241217_200723,2.04,2.54,2.04,4.04,7.04,0.92,9.817,4.262
20241217_200723,2.05,2.55,2.05,4.05,7.05,0.93,9.827,4.272
20241217_200723,2.06,2.56,2.06,4.06,7.06,0.94,9.837,4.282
20241217_200723,2.07,2.57,2.07,4.07,7.07,0.95,9.847,4.292
20241217_200724,2.08,2.58,2.08,4.08,7.08,0.96,9.857,4.302
20241217_200724,2.09,2.59,2.09,4.09,7.09,0.97,9.867,4.312
20241217_200724,2.1,2.6,2.1,4.1,7.1,0.98,9.877,4.322
20241217_200724,2.11,2.61,2.11,4.11,7.11,0.99,9.887,4.332
20241217_200724,2.12,2.62,2.12,4.12,7.12,1.0,9.897,4.342
20241217_200725,2.13,2.63,2.13,4.13,7.13,1.01,9.907,4.352
20241217_200725,2.14,2.64,2.14,4.14,7.14,1.02,9.917,4.362
