time_stamp,AD1,AD2,AD3,AD4,AD5,AD6,AD7,AD8,AD9,AD10,AD11,AD12,AD13,AD14,AD15,AD16
20241217_172626,0.01,0.51,0.01,2.01,5.01,8.898,7.787,2.232
20241217_172626,0.02,0.52,0.02,2.02,5.02,8.908,7.797,2.242
20241217_172627,0.03,0.53,0.03,2.03,5.03,8.918,7.807,2.252
20241217_172627,0.04,0.54,0.04,2.04,5.04,8.928,7.817,2.262
20241217_172628,0.05,0.55,0.05,2.05,5.05,8.938,7.827,2.272
20241217_172628,0.06,0.56,0.06,2.06,5.06,8.948,7.837,2.282
20241217_172628,0.07,0.57,0.07,2.07,5.07,8.958,7.847,2.292
20241217_172629,0.08,0.58,0.08,2.08,5.08,8.968,7.857,2.302
20241217_172629,0.09,0.59,0.09,2.09,5.09,8.978,7.867,2.312
20241217_172630,0.1,0.6,0.1,2.1,5.1,8.988,7.877,2.322
20241217_172630,0.11,0.61,0.11,2.11,5.11,8.998,7.887,2.332
20241217_172630,0.12,0.62,0.12,2.12,5.12,9.008,7.897,2.342
20241217_172631,0.13,0.63,0.13,2.13,5.13,9.018,7.907,2.352
