time_stamp,AD1,AD2,AD3,AD4,AD5,AD6,AD7,AD8,AD9,AD10,AD11,AD12,AD13,AD14,AD15,AD16
20250108_164257,0.01,0.51,0.01,2.01,5.01,8.898,7.787,2.232
20250108_164257,0.02,0.52,0.02,2.02,5.02,8.908,7.797,2.242
20250108_164257,0.03,0.53,0.03,2.03,5.03,8.918,7.807,2.252
20250108_164257,0.04,0.54,0.04,2.04,5.04,8.928,7.817,2.262
20250108_164257,0.05,0.55,0.05,2.05,5.05,8.938,7.827,2.272
20250108_164257,0.06,0.56,0.06,2.06,5.06,8.948,7.837,2.282
20250108_164257,0.07,0.57,0.07,2.07,5.07,8.958,7.847,2.292
20250108_164257,0.08,0.58,0.08,2.08,5.08,8.968,7.857,2.302
20250108_164257,0.09,0.59,0.09,2.09,5.09,8.978,7.867,2.312
20250108_164258,0.1,0.6,0.1,2.1,5.1,8.988,7.877,2.322
20250108_164258,0.11,0.61,0.11,2.11,5.11,8.998,7.887,2.332
20250108_164258,0.12,0.62,0.12,2.12,5.12,9.008,7.897,2.342
20250108_164258,0.13,0.63,0.13,2.13,5.13,9.018,7.907,2.352
20250108_164258,0.14,0.64,0.14,2.14,5.14,9.028,7.917,2.362
20250108_164258,0.15,0.65,0.15,2.15,5.15,9.038,7.927,2.372
20250108_164258,0.16,0.66,0.16,2.16,5.16,9.048,7.937,2.382
20250108_164258,0.17,0.67,0.17,2.17,5.17,9.058,7.947,2.392
20250108_164258,0.18,0.68,0.18,2.18,5.18,9.068,7.957,2.402
20250108_164258,0.19,0.69,0.19,2.19,5.19,9.078,7.967,2.412
20250108_164259,0.2,0.7,0.2,2.2,5.2,9.088,7.977,2.422
20250108_164259,0.21,0.71,0.21,2.21,5.21,9.098,7.987,2.432
20250108_164259,0.22,0.72,0.22,2.22,5.22,9.108,7.997,2.442
20250108_164259,0.23,0.73,0.23,2.23,5.23,9.118,8.007,2.452
20250108_164259,0.24,0.74,0.24,2.24,5.24,9.128,8.017,2.462
